x	VE	analog 5.24
x	HN	tinctoriacottage.com
5	Rr	1	0.000	2025	11	15	11	20
5	Rr	0	0.000	2025	11	15	11	15
5	Rr	0	0.000	2025	11	15	11	10
5	Rr	0	0.000	2025	11	15	11	05
5	Rr	0	0.000	2025	11	15	11	00
5	Rr	0	0.000	2025	11	15	10	55
5	Rr	1	0.000	2025	11	15	10	50
5	Rr	0	0.000	2025	11	15	10	45
5	Rr	0	0.000	2025	11	15	10	40
5	Rr	2	0.001	2025	11	15	10	35
5	Rr	0	0.000	2025	11	15	10	30
5	Rr	0	0.000	2025	11	15	10	25
5	Rr	0	0.000	2025	11	15	10	20
5	Rr	0	0.000	2025	11	15	10	15
5	Rr	1	0.000	2025	11	15	10	10
5	Rr	0	0.000	2025	11	15	10	05
5	Rr	0	0.000	2025	11	15	10	00
5	Rr	0	0.000	2025	11	15	09	55
5	Rr	0	0.000	2025	11	15	09	50
5	Rr	0	0.000	2025	11	15	09	45
5	Rr	1	0.000	2025	11	15	09	40
5	Rr	0	0.000	2025	11	15	09	35
5	Rr	0	0.000	2025	11	15	09	30
5	Rr	0	0.000	2025	11	15	09	25
5	Rr	0	0.000	2025	11	15	09	20
5	Rr	0	0.000	2025	11	15	09	15
5	Rr	0	0.000	2025	11	15	09	10
5	Rr	0	0.000	2025	11	15	09	05
5	Rr	1	0.000	2025	11	15	09	00
5	Rr	0	0.000	2025	11	15	08	55
5	Rr	0	0.000	2025	11	15	08	50
5	Rr	0	0.000	2025	11	15	08	45
5	Rr	0	0.000	2025	11	15	08	40
5	Rr	0	0.000	2025	11	15	08	35
5	Rr	0	0.000	2025	11	15	08	30
5	Rr	1	0.000	2025	11	15	08	25
5	Rr	0	0.000	2025	11	15	08	20
5	Rr	0	0.000	2025	11	15	08	15
5	Rr	0	0.000	2025	11	15	08	10
5	Rr	0	0.000	2025	11	15	08	05
5	Rr	0	0.000	2025	11	15	08	00
5	Rr	0	0.000	2025	11	15	07	55
5	Rr	0	0.000	2025	11	15	07	50
5	Rr	0	0.000	2025	11	15	07	45
5	Rr	0	0.000	2025	11	15	07	40
5	Rr	0	0.000	2025	11	15	07	35
5	Rr	0	0.000	2025	11	15	07	30
5	Rr	0	0.000	2025	11	15	07	25
5	Rr	0	0.000	2025	11	15	07	20
5	Rr	0	0.000	2025	11	15	07	15
5	Rr	0	0.000	2025	11	15	07	10
5	Rr	0	0.000	2025	11	15	07	05
5	Rr	0	0.000	2025	11	15	07	00
5	Rr	0	0.000	2025	11	15	06	55
5	Rr	0	0.000	2025	11	15	06	50
5	Rr	1	0.000	2025	11	15	06	45
5	Rr	0	0.000	2025	11	15	06	40
5	Rr	0	0.000	2025	11	15	06	35
5	Rr	0	0.000	2025	11	15	06	30
5	Rr	0	0.000	2025	11	15	06	25
5	Rr	0	0.000	2025	11	15	06	20
5	Rr	0	0.000	2025	11	15	06	15
5	Rr	0	0.000	2025	11	15	06	10
5	Rr	1	0.000	2025	11	15	06	05
5	Rr	0	0.000	2025	11	15	06	00
5	Rr	0	0.000	2025	11	15	05	55
5	Rr	0	0.000	2025	11	15	05	50
5	Rr	4	0.002	2025	11	15	05	45
5	Rr	0	0.000	2025	11	15	05	40
5	Rr	0	0.000	2025	11	15	05	35
5	Rr	0	0.000	2025	11	15	05	30
5	Rr	0	0.000	2025	11	15	05	25
5	Rr	0	0.000	2025	11	15	05	20
5	Rr	0	0.000	2025	11	15	05	15
5	Rr	2	0.001	2025	11	15	05	10
5	Rr	2	0.001	2025	11	15	05	05
5	Rr	2	0.001	2025	11	15	05	00
5	Rr	0	0.000	2025	11	15	04	55
5	Rr	4	0.002	2025	11	15	04	50
5	*BT	R	1050	2025	03	23	13	15
7	Rr	882	0.353	00	00
7	Rr	963	0.386	00	05
7	Rr	468	0.187	00	10
7	Rr	600	0.240	00	15
7	Rr	732	0.293	00	20
7	Rr	827	0.331	00	25
7	Rr	576	0.231	00	30
7	Rr	546	0.219	00	35
7	Rr	799	0.320	00	40
7	Rr	688	0.275	00	45
7	Rr	694	0.278	00	50
7	Rr	683	0.273	00	55
7	Rr	679	0.272	01	00
7	Rr	1082	0.433	01	05
7	Rr	750	0.300	01	10
7	Rr	584	0.234	01	15
7	Rr	439	0.176	01	20
7	Rr	835	0.334	01	25
7	Rr	885	0.354	01	30
7	Rr	1648	0.660	01	35
7	Rr	1039	0.416	01	40
7	Rr	657	0.263	01	45
7	Rr	800	0.320	01	50
7	Rr	535	0.214	01	55
7	Rr	738	0.296	02	00
7	Rr	556	0.223	02	05
7	Rr	1034	0.414	02	10
7	Rr	549	0.220	02	15
7	Rr	783	0.314	02	20
7	Rr	952	0.381	02	25
7	Rr	777	0.311	02	30
7	Rr	636	0.255	02	35
7	Rr	627	0.251	02	40
7	Rr	925	0.370	02	45
7	Rr	792	0.317	02	50
7	Rr	669	0.268	02	55
7	Rr	1169	0.468	03	00
7	Rr	706	0.283	03	05
7	Rr	758	0.304	03	10
7	Rr	979	0.392	03	15
7	Rr	1159	0.464	03	20
7	Rr	1613	0.646	03	25
7	Rr	901	0.361	03	30
7	Rr	872	0.349	03	35
7	Rr	830	0.332	03	40
7	Rr	1005	0.402	03	45
7	Rr	1058	0.424	03	50
7	Rr	729	0.292	03	55
7	Rr	748	0.300	04	00
7	Rr	965	0.386	04	05
7	Rr	651	0.261	04	10
7	Rr	474	0.190	04	15
7	Rr	708	0.283	04	20
7	Rr	814	0.326	04	25
7	Rr	698	0.279	04	30
7	Rr	1039	0.416	04	35
7	Rr	768	0.308	04	40
7	Rr	985	0.394	04	45
7	Rr	716	0.287	04	50
7	Rr	1279	0.512	04	55
7	Rr	782	0.313	05	00
7	Rr	608	0.243	05	05
7	Rr	741	0.297	05	10
7	Rr	814	0.326	05	15
7	Rr	628	0.251	05	20
7	Rr	499	0.200	05	25
7	Rr	604	0.242	05	30
7	Rr	551	0.221	05	35
7	Rr	978	0.392	05	40
7	Rr	576	0.231	05	45
7	Rr	461	0.185	05	50
7	Rr	862	0.345	05	55
7	Rr	952	0.381	06	00
7	Rr	1083	0.434	06	05
7	Rr	1206	0.483	06	10
7	Rr	663	0.265	06	15
7	Rr	465	0.186	06	20
7	Rr	1055	0.422	06	25
7	Rr	760	0.304	06	30
7	Rr	718	0.287	06	35
7	Rr	1133	0.454	06	40
7	Rr	984	0.394	06	45
7	Rr	491	0.197	06	50
7	Rr	924	0.370	06	55
7	Rr	872	0.349	07	00
7	Rr	1001	0.401	07	05
7	Rr	883	0.354	07	10
7	Rr	904	0.362	07	15
7	Rr	874	0.350	07	20
7	Rr	494	0.198	07	25
7	Rr	644	0.258	07	30
7	Rr	1125	0.450	07	35
7	Rr	568	0.227	07	40
7	Rr	1132	0.453	07	45
7	Rr	1205	0.482	07	50
7	Rr	636	0.255	07	55
7	Rr	662	0.265	08	00
7	Rr	1212	0.485	08	05
7	Rr	795	0.318	08	10
7	Rr	1013	0.406	08	15
7	Rr	965	0.386	08	20
7	Rr	887	0.355	08	25
7	Rr	2371	0.949	08	30
7	Rr	1860	0.745	08	35
7	Rr	1939	0.776	08	40
7	Rr	2065	0.827	08	45
7	Rr	1338	0.536	08	50
7	Rr	1642	0.657	08	55
7	Rr	1511	0.605	09	00
7	Rr	2241	0.897	09	05
7	Rr	1468	0.588	09	10
7	Rr	1623	0.650	09	15
7	Rr	923	0.370	09	20
7	Rr	1198	0.480	09	25
7	Rr	586	0.235	09	30
7	Rr	1069	0.428	09	35
7	Rr	1673	0.670	09	40
7	Rr	1261	0.505	09	45
7	Rr	540	0.216	09	50
7	Rr	1030	0.412	09	55
7	Rr	716	0.287	10	00
7	Rr	689	0.276	10	05
7	Rr	766	0.307	10	10
7	Rr	786	0.315	10	15
7	Rr	937	0.375	10	20
7	Rr	749	0.300	10	25
7	Rr	966	0.387	10	30
7	Rr	474	0.190	10	35
7	Rr	899	0.360	10	40
7	Rr	1386	0.555	10	45
7	Rr	2476	0.991	10	50
7	Rr	1919	0.768	10	55
7	Rr	1860	0.745	11	00
7	Rr	756	0.303	11	05
7	Rr	776	0.311	11	10
7	Rr	989	0.396	11	15
7	Rr	1011	0.405	11	20
7	Rr	749	0.300	11	25
7	Rr	699	0.280	11	30
7	Rr	1300	0.521	11	35
7	Rr	1011	0.405	11	40
7	Rr	1144	0.458	11	45
7	Rr	1165	0.466	11	50
7	Rr	686	0.275	11	55
7	Rr	587	0.235	12	00
7	Rr	688	0.275	12	05
7	Rr	799	0.320	12	10
7	Rr	1014	0.406	12	15
7	Rr	732	0.293	12	20
7	Rr	972	0.389	12	25
7	Rr	1036	0.415	12	30
7	Rr	615	0.246	12	35
7	Rr	638	0.255	12	40
7	Rr	754	0.302	12	45
7	Rr	961	0.385	12	50
7	Rr	871	0.349	12	55
7	Rr	776	0.311	13	00
7	Rr	949	0.380	13	05
7	Rr	507	0.203	13	10
7	Rr	1773	0.710	13	15
7	Rr	788	0.316	13	20
7	Rr	1031	0.413	13	25
7	Rr	872	0.349	13	30
7	Rr	622	0.249	13	35
7	Rr	961	0.385	13	40
7	Rr	680	0.272	13	45
7	Rr	688	0.275	13	50
7	Rr	687	0.275	13	55
7	Rr	823	0.330	14	00
7	Rr	661	0.265	14	05
7	Rr	557	0.223	14	10
7	Rr	867	0.347	14	15
7	Rr	762	0.305	14	20
7	Rr	706	0.283	14	25
7	Rr	629	0.252	14	30
7	Rr	723	0.289	14	35
7	Rr	1014	0.406	14	40
7	Rr	766	0.307	14	45
7	Rr	814	0.326	14	50
7	Rr	771	0.309	14	55
7	Rr	1337	0.535	15	00
7	Rr	1005	0.402	15	05
7	Rr	1053	0.422	15	10
7	Rr	1442	0.577	15	15
7	Rr	932	0.373	15	20
7	Rr	1032	0.413	15	25
7	Rr	666	0.267	15	30
7	Rr	1249	0.500	15	35
7	Rr	1445	0.579	15	40
7	Rr	768	0.308	15	45
7	Rr	845	0.338	15	50
7	Rr	602	0.241	15	55
7	Rr	1340	0.537	16	00
7	Rr	1067	0.427	16	05
7	Rr	1007	0.403	16	10
7	Rr	910	0.364	16	15
7	Rr	677	0.271	16	20
7	Rr	586	0.235	16	25
7	Rr	1142	0.457	16	30
7	Rr	1018	0.408	16	35
7	Rr	550	0.220	16	40
7	Rr	848	0.340	16	45
7	Rr	544	0.218	16	50
7	Rr	1045	0.418	16	55
7	Rr	759	0.304	17	00
7	Rr	629	0.252	17	05
7	Rr	726	0.291	17	10
7	Rr	585	0.234	17	15
7	Rr	631	0.253	17	20
7	Rr	573	0.229	17	25
7	Rr	831	0.333	17	30
7	Rr	652	0.261	17	35
7	Rr	726	0.291	17	40
7	Rr	787	0.315	17	45
7	Rr	1009	0.404	17	50
7	Rr	618	0.247	17	55
7	Rr	851	0.341	18	00
7	Rr	616	0.247	18	05
7	Rr	786	0.315	18	10
7	Rr	589	0.236	18	15
7	Rr	897	0.359	18	20
7	Rr	416	0.167	18	25
7	Rr	842	0.337	18	30
7	Rr	1051	0.421	18	35
7	Rr	877	0.351	18	40
7	Rr	891	0.357	18	45
7	Rr	583	0.233	18	50
7	Rr	1269	0.508	18	55
7	Rr	945	0.378	19	00
7	Rr	860	0.344	19	05
7	Rr	665	0.266	19	10
7	Rr	891	0.357	19	15
7	Rr	905	0.362	19	20
7	Rr	819	0.328	19	25
7	Rr	614	0.246	19	30
7	Rr	1339	0.536	19	35
7	Rr	774	0.310	19	40
7	Rr	472	0.189	19	45
7	Rr	591	0.237	19	50
7	Rr	620	0.248	19	55
7	Rr	554	0.222	20	00
7	Rr	661	0.265	20	05
7	Rr	943	0.378	20	10
7	Rr	922	0.369	20	15
7	Rr	603	0.241	20	20
7	Rr	624	0.250	20	25
7	Rr	1115	0.446	20	30
7	Rr	724	0.290	20	35
7	Rr	442	0.177	20	40
7	Rr	725	0.290	20	45
7	Rr	662	0.265	20	50
7	Rr	678	0.271	20	55
7	Rr	481	0.193	21	00
7	Rr	674	0.270	21	05
7	Rr	456	0.183	21	10
7	Rr	1600	0.641	21	15
7	Rr	603	0.241	21	20
7	Rr	859	0.344	21	25
7	Rr	860	0.344	21	30
7	Rr	660	0.264	21	35
7	Rr	814	0.326	21	40
7	Rr	662	0.265	21	45
7	Rr	550	0.220	21	50
7	Rr	620	0.248	21	55
7	Rr	773	0.310	22	00
7	Rr	588	0.235	22	05
7	Rr	582	0.233	22	10
7	Rr	646	0.259	22	15
7	Rr	521	0.209	22	20
7	Rr	766	0.307	22	25
7	Rr	702	0.281	22	30
7	Rr	787	0.315	22	35
7	Rr	590	0.236	22	40
7	Rr	961	0.385	22	45
7	Rr	839	0.336	22	50
7	Rr	776	0.311	22	55
7	Rr	553	0.221	23	00
7	Rr	638	0.255	23	05
7	Rr	940	0.376	23	10
7	Rr	1128	0.452	23	15
7	Rr	581	0.233	23	20
7	Rr	564	0.226	23	25
7	Rr	1153	0.462	23	30
7	Rr	663	0.265	23	35
7	Rr	525	0.210	23	40
7	Rr	892	0.357	23	45
7	Rr	619	0.248	23	50
7	Rr	859	0.344	23	55
o	*f	0R	r
o	lRQ	1	249741	1712449880	[unresolved numerical addresses]
Z	*f	-20R	r
Z	lRb	1	54370	0.000	47
Z	lRb	1	14980	0.000	43
Z	lRb	1	14326	0.000	114
Z	lRb	1	10453	0.000	66.249
Z	lRb	1	9206	0.000	223.109
Z	lRb	1	9142	0.000	112
Z	lRb	1	7566	0.000	34
Z	lRb	1	7321	0.000	51
Z	lRb	1	6822	0.000	121
Z	lRb	1	4752	0.000	35
Z	lRb	1	3105	0.000	54
Z	lRb	1	2925	0.000	149.56
Z	lRb	1	2602	0.000	180.102
Z	lRb	1	2499	0.000	52
Z	lRb	1	2462	0.000	196.251
Z	lRb	1	2456	0.000	69
Z	lRb	1	2394	0.000	185.117
Z	lRb	1	2366	0.000	123
Z	lRb	1	2217	0.000	20
Z	lRb	1	2161	0.000	49
Z	lRb	1	85616	0.000	[not listed: 644]
S	*f	-50P	r
S	Rb	1215	0.000	66.249.66.160
S	Rb	1115	0.000	66.249.66.162
S	Rb	1084	0.000	114.119.132.131
S	Rb	1075	0.000	216.244.66.226
S	Rb	1070	0.000	66.249.66.1
S	Rb	1062	0.000	170.39.218.202
S	Rb	1053	0.000	66.249.66.161
S	Rb	1050	0.000	154.83.103.109
S	Rb	1050	0.000	66.249.66.3
S	Rb	1021	0.000	66.249.66.2
S	Rb	995	0.000	114.119.148.154
S	Rb	985	0.000	114.119.149.252
S	Rb	980	0.000	114.119.136.13
S	Rb	978	0.000	117.132.188.205
S	Rb	956	0.000	114.119.151.197
S	Rb	932	0.000	114.119.158.196
S	Rb	914	0.000	114.119.163.186
S	Rb	817	0.000	114.119.153.245
S	Rb	538	0.000	114.119.135.84
S	Rb	439	0.000	114.119.136.72
S	Rb	409	0.000	195.191.219.132
S	Rb	384	0.000	195.191.219.131
S	Rb	360	0.000	15.235.15.135
S	Rb	346	0.000	114.119.133.119
S	Rb	333	0.000	195.191.219.130
S	Rb	291	0.000	195.191.219.133
S	Rb	285	0.000	84.246.85.11
S	Rb	265	0.000	182.42.105.144
S	Rb	258	0.000	101.91.148.219
S	Rb	246	0.000	182.44.8.254
S	Rb	237	0.000	58.49.233.126
S	Rb	234	0.000	196.251.81.64
S	Rb	231	0.000	222.79.104.23
S	Rb	228	0.000	20.14.159.240
S	Rb	220	0.000	182.42.104.32
S	Rb	220	0.000	36.41.75.167
S	Rb	215	0.000	114.96.103.33
S	Rb	208	0.000	182.44.67.97
S	Rb	205	0.000	203.33.203.148
S	Rb	203	0.000	182.44.10.67
S	Rb	198	0.000	117.33.163.216
S	Rb	197	0.000	182.43.70.143
S	Rb	196	0.000	180.102.134.69
S	Rb	190	0.000	49.7.227.204
S	Rb	189	0.000	92.255.85.164
S	Rb	187	0.000	14.215.163.132
S	Rb	185	0.000	180.110.203.108
S	Rb	185	0.000	125.75.66.97
S	Rb	177	0.000	106.227.49.113
S	Rb	177	0.000	113.219.218.197
S	Rb	223153	0.000	[not listed: 7157]
s	*FR	2024	04	08	11	04
s	*LR	2025	11	16	02	21
s	*f	-20R	s
s	lRS	1	58171	301	http://www.tinctoriacottage.com/
s	lRS	1	43232	8	http://tinctoriacottage.com/
s	lRS	1	15	1	https://www.google.com.sg/
s	lRS	1	233	0	https://www.cityfos.com/
s	lRS	1	216	0	https://www.google.com/
s	lRS	1	160	0	http://tinctoriacottagecom.siteprotect.net/
s	lRS	1	84	0	http://www.urljc.com/
s	lRS	1	66	0	https://google.com/
s	lRS	1	54	0	http://m.baidu.com/
s	lRS	1	42	0	http://google.com/
s	lRS	1	36	0	https://drjack.world/
s	lRS	1	30	0	https://www.google.com.au/
s	lRS	1	24	0	https://www.google.ca/
s	lRS	1	18	0	https://www.google.co.jp/
s	lRS	1	18	0	https://www.google.co.uk/
s	lRS	1	18	0	https://www.google.com.br/
s	lRS	1	18	0	https://www.google.de/
s	lRS	1	18	0	https://www.quora.com/
s	lRS	1	18	0	http://www.google.com.hk/
s	lRS	1	17	0	https://tinctoriacottage.com/
s	lRS	1	161	0	[not listed: 19]
f	*FR	2024	04	08	11	04
f	*LR	2025	11	16	02	21
f	*f	-30R	s
f	lRS	1	13585	97	http://www.tinctoriacottage.com/linenpg.shtml
f	lRS	1	20375	70	http://www.tinctoriacottage.com/
f	lRS	1	6960	67	http://www.tinctoriacottage.com/new/wovenpg.shtml
f	lRS	1	4527	61	http://www.tinctoriacottage.com/bookpg.shtml
f	lRS	1	916	3	http://tinctoriacottage.com/index.html
f	lRS	1	29468	2	http://tinctoriacottage.com/
f	lRS	1	1238	2	http://tinctoriacottage.com/creationpg.shtml
f	lRS	1	2845	1	http://tinctoriacottage.com/linenpg.shtml
f	lRS	1	1871	1	http://www.tinctoriacottage.com/new/home.html
f	lRS	1	1784	1	http://www.tinctoriacottage.com/new/linkspg.shtml
f	lRS	1	1406	1	http://www.tinctoriacottage.com/searchpg.html
f	lRS	1	1045	1	http://www.tinctoriacottage.com/new/creationpg.shtml
f	lRS	1	804	1	http://www.tinctoriacottage.com/creationpg.shtml
f	lRS	1	234	1	http://www.tinctoriacottage.com/dir/bookspg.asp
f	lRS	1	3093	0	http://tinctoriacottage.com/new
f	lRS	1	2456	0	http://tinctoriacottage.com/linkspg.shtml
f	lRS	1	1852	0	http://tinctoriacottage.com/searchpg.html
f	lRS	1	1668	0	http://www.tinctoriacottage.com/linkspg.shtml
f	lRS	1	1012	0	http://www.tinctoriacottage.com/wovenpg.shtml
f	lRS	1	822	0	http://www.tinctoriacottage.com/index.html
f	lRS	1	715	0	http://www.tinctoriacottage.com/new/guest.html
f	lRS	1	715	0	http://www.tinctoriacottage.com/new/linenpg.shtml
f	lRS	1	647	0	http://tinctoriacottage.com/bookpg.shtml
f	lRS	1	629	0	http://tinctoriacottage.com/wovenpg.shtml
f	lRS	1	480	0	http://www.tinctoriacottage.com/dir/home.asp
f	lRS	1	233	0	https://www.cityfos.com/company/Matthew-Benson-in-CHILDS-MD-17752371.htm
f	lRS	1	168	0	http://www.tinctoriacottage.com/dir/guestpg.asp
f	lRS	1	144	0	https://www.google.com
f	lRS	1	115	0	http://tinctoriacottagecom.siteprotect.net/
f	lRS	1	84	0	http://www.urljc.com/w.tinctoriacottage.com
f	lRS	1	758	1	[not listed: 41]
B	*f	-40R	r
B	Rb	32569	0.000	Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)
B	Rb	30876	0.000	Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
B	Rb	30046	0.000	Sogou web spider/4.0( http://www.sogou.com/docs/help/webmasters.htm#07)
B	Rb	16727	0.000	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
B	Rb	13862	0.000	Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot; https://webmaster.petalsearch.com/site/petalbot)
B	Rb	11643	0.000	Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36
B	Rb	9679	0.000	Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; TikTokSpider; ttspider-feedback@tiktok.com)
B	Rb	9095	0.000	Mozilla/5.0 (compatible; AhrefsBot/7.0;  http://ahrefs.com/robot/)
B	Rb	6293	0.000	ZoominfoBot (zoominfobot at zoominfo dot com)
B	Rb	5924	0.000	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36
B	Rb	4652	0.000	Googlebot-Image/1.0
B	Rb	4150	0.000	Mozilla/5.0 (compatible; Dataprovider.com)
B	Rb	3059	0.000	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36
B	Rb	2529	0.000	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
B	Rb	2507	0.000	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36
B	Rb	2116	0.000	Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1;  https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36
B	Rb	2090	0.000	Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
B	Rb	1782	0.000	Mozilla/5.0 (compatible; BitSightBot/1.0)
B	Rb	1230	0.000	Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2;  https://openai.com/gptbot)
B	Rb	1098	0.000	Mozilla/5.0 (compatible; Barkrowler/0.9;  https://babbar.tech/crawler)
B	Rb	1075	0.000	Mozilla/5.0 (compatible; DotBot/1.2;  https://opensiteexplorer.org/dotbot; help@moz.com)
B	Rb	1049	0.000	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36
B	Rb	1020	0.000	Mozilla/5.0/(X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
B	Rb	984	0.000	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36
B	Rb	899	0.000	Mozilla/5.0 (compatible; SemrushBot/7~bl;  http://www.semrush.com/bot.html)
B	Rb	773	0.000	Mozilla/5.0 X11; Ubuntu; Linux x86_64; rv:126.0 Gecko/20100101 Firefox/126.0
B	Rb	710	0.000	meta-externalagent/1.1 ( https://developers.facebook.com/docs/sharing/webmasters/crawler)
B	Rb	658	0.000	serpstatbot/2.1 (advanced backlink tracking bot; https://serpstatbot.com/; abuse@serpstatbot.com)
B	Rb	648	0.000	Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com
B	Rb	590	0.000	Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.7151.103 Mobile Safari/537.36 (compatible; Googlebot/2.1;  http://www.google.com/bot.html)
B	Rb	588	0.000	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/123.0.6312.86 Safari/537.36
B	Rb	568	0.000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36
B	Rb	564	0.000	Mozilla/5.0 (Linux; Android 11; CPH2185) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36
B	Rb	534	0.000	Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1
B	Rb	529	0.000	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/68.0.3440.106 Safari/537.36
B	Rb	519	0.000	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43
B	Rb	499	0.000	facebookexternalhit/1.1 ( http://www.facebook.com/externalhit_uatext.php)
B	Rb	485	0.000	Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.175 Mobile Safari/537.36 (compatible; Googlebot/2.1;  http://www.google.com/bot.html)
B	Rb	484	0.000	Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0;  https://openai.com/gptbot)
B	Rb	482	0.000	Mozilla/5.0 (compatible)
B	Rb	42026	0.000	[not listed: 954]
b	*f	-15Q	s
b	lRQq	1	103458	971009437	38.228	Netscape (compatible)
b	lRQq	1	97184	3591288522	141.386	Netscape
b	lRQq	2	18	70363001	2.770	Mozilla/2
b	lRQq	2	28	56290401	2.216	Mozilla/79
b	lRQq	2	130	35181501	1.385	Mozilla/123
b	lRQq	2	99	35181501	1.385	Mozilla/126
b	lRQq	2	569	35181500	1.385	Mozilla/125
b	lRQq	2	107	963973100	37.951	Mozilla/1
b	lRQq	2	24	633267000	24.931	Mozilla/52
b	lRQq	2	6	302560900	11.912	Mozilla/60
b	lRQq	2	12	175907500	6.925	Mozilla/59
b	lRQq	2	328	119617100	4.709	Mozilla/109
b	lRQq	2	120	112580800	4.432	Mozilla/63
b	lRQq	2	6	91471900	3.601	Mozilla/58
b	lRQq	2	18	70363000	2.770	Mozilla/56
b	lRQq	2	6	63326700	2.493	Mozilla/55
b	lRQq	2	6	63326700	2.493	Mozilla/61
b	lRQq	2	30	49254100	1.939	Mozilla/65
b	lRQq	2	6	42217800	1.662	Mozilla/43
b	lRQq	2	234	35181500	1.385	Mozilla/47
b	lRQq	2	354	35181500	1.385	Mozilla/114
b	lRQq	2	12	28145200	1.108	Mozilla/68
b	lRQq	1	325	84435602	3.324	python-requests
b	lRQq	2	325	84435602	3.324	python-requests/2
b	lRQq	1	240	77399302	3.047	curl
b	lRQq	2	222	56290402	2.216	curl/7
b	lRQq	2	18	21108900	0.831	curl/8
b	lRQq	1	420	886573801	34.904	MSIE
b	lRQq	2	56	260343101	10.250	MSIE/8
b	lRQq	2	18	182943800	7.202	MSIE/7
b	lRQq	2	240	175907500	6.925	MSIE/9
b	lRQq	2	12	98508200	3.878	MSIE/6
b	lRQq	2	70	91471900	3.601	MSIE/10
b	lRQq	2	18	49254100	1.939	MSIE/5
b	lRQq	2	6	21108900	0.831	MSIE/4
b	lRQq	1	117	98508201	3.878	Python
b	lRQq	2	117	98508201	3.878	Python/3
b	lRQq	1	30	21108901	0.831	Mozlila
b	lRQq	2	30	21108901	0.831	Mozlila/5
b	lRQq	1	156	675484800	26.593	Opera
b	lRQq	2	144	478468400	18.837	Opera/9
b	lRQq	2	6	105544500	4.155	Opera/7
b	lRQq	2	6	28145200	1.108	Opera/6
b	lRQq	1	48	35181500	1.385	Netscape
b	lRQq	2	6	7036300	0.277	Netscape/4
